claim_id,feature,family,causal_role,target,top_fraction,orientation,gross_directionally_positive,globally_adjusted_diagnostic_survivor,discovery_lift_mean,discovery_lift_lb,discovery_precision,discovery_base_rate,discovery_recall,discovery_median_lead_days,discovery_mean_terminal_return,discovery_mean_mfe,discovery_mean_mae,validation_lift_mean,validation_lift_lb,validation_precision,validation_base_rate,validation_recall,validation_median_lead_days,validation_mean_terminal_return,validation_mean_mfe,validation_mean_mae,diagnostic_lockbox_lift_mean,diagnostic_lockbox_lift_lb,diagnostic_lockbox_precision,diagnostic_lockbox_base_rate,diagnostic_lockbox_recall,diagnostic_lockbox_median_lead_days,diagnostic_lockbox_mean_terminal_return,diagnostic_lockbox_mean_mfe,diagnostic_lockbox_mean_mae
downvol_126:down_21d_20pct:top5,downvol_126,volatility,downside_fragility,down_21d_20pct,0.05,1,True,False,0.046486683921410414,-0.011985096733414975,0.05694400506168934,0.01021690522433125,0.28753993610223644,14.0,0.006343073257643857,0.06956708906490879,-0.06513276969951927,0.03800154503022986,-0.033545628859050686,0.04923076923076923,0.011230138186452153,0.22695035460992907,10.0,0.05520071175528751,0.1185151700275369,-0.060323393574863424,0.02909176139692957,0.00269875994383581,0.03471698113207547,0.005625219735145904,0.3194444444444444,14.5,0.013601950687581996,0.07142950329114457,-0.05334711221055479
range_63:down_21d_20pct:top5,range_63,range,realized_range,down_21d_20pct,0.05,1,True,False,0.07199849494503248,-0.015186579497871208,0.08220472440944881,0.01021690522433125,0.4169329073482428,14.0,0.0038964322831697355,0.07607722556353812,-0.07525501103044972,0.029540006568691397,-0.03800597699757517,0.040769230769230766,0.011230138186452153,0.1879432624113475,10.0,0.05477319915435238,0.12345655878856109,-0.06560054404983882,0.029091761396929566,-0.008265371188816074,0.03471698113207547,0.005625219735145904,0.3194444444444444,14.5,0.011607105870033203,0.07960672491903305,-0.0628826025529625
mom_63:down_21d_20pct:top5,mom_63,price_path,direction_state,down_21d_20pct,0.05,-1,True,False,0.041631040876790995,-0.017058738548433393,0.0520936366633696,0.01021690522433125,0.2523961661341853,14.0,0.00336532037392565,0.05952438611395775,-0.06113870459346583,0.029636160414845243,-0.026374388098816676,0.040865384615384616,0.011230138186452153,0.18085106382978725,10.0,0.03670899100196006,0.09213706125072658,-0.05325032164521336,0.02817981171139497,-0.012649857930398842,0.03380503144654088,0.005625219735145904,0.2986111111111111,15.0,-0.001240596217673281,0.05994556475856389,-0.05827812221586942
mom_84:down_21d_20pct:top5,mom_84,price_path,direction_state,down_21d_20pct,0.05,-1,True,False,0.047864636677315935,-0.022290283383390806,0.05841584158415842,0.01021690522433125,0.2827476038338658,14.0,0.003349827106407493,0.06110442306716601,-0.06089668131524003,0.02322590400458883,-0.030254651107923563,0.03445512820512821,0.011230138186452153,0.1524822695035461,11.0,0.046755855446029136,0.09773954513759851,-0.04816491583897731,0.027393648189382395,-0.007288157693050409,0.0330188679245283,0.005625219735145904,0.2916666666666667,14.0,-0.0007374679726505806,0.05986777463318314,-0.05874114291457737
mom_252_skip_21:down_21d_20pct:top5,mom_252_skip_21,price_path,persistent_direction,down_21d_20pct,0.05,-1,True,False,0.05270798042537174,-0.016016156520764505,0.06581740976645435,0.01021690522433125,0.2476038338658147,14.0,-0.01473249435043038,0.05273910153486974,-0.07120748524879385,0.03204000656869139,-0.039928452899913404,0.04326923076923077,0.011230138186452153,0.19148936170212766,10.5,0.046831221129120436,0.1123440564796315,-0.060336800697685614,0.027393648189382395,-0.003964595012972558,0.0330188679245283,0.005625219735145904,0.2916666666666667,14.0,0.009604651233406685,0.06735769405417996,-0.055314198698517746
mom_63_skip_5:down_21d_20pct:top5,mom_63_skip_5,price_path,persistent_direction,down_21d_20pct,0.05,-1,True,False,0.04097487289778837,-0.013985079102790524,0.051400329489291595,0.01021690522433125,0.24920127795527156,14.0,0.0035221065615225282,0.05930129523916291,-0.06090900260139538,0.028834878363563184,-0.02568124550940139,0.04006410256410257,0.011230138186452153,0.1773049645390071,10.5,0.035758460108241595,0.09107061552361803,-0.05347286284451417,0.02739364818938239,-0.011919563992940953,0.0330188679245283,0.005625219735145904,0.2916666666666667,14.5,-0.0006016684395528267,0.05982716391659745,-0.057873985647423465
range_42:down_21d_20pct:top5,range_42,range,realized_range,down_21d_20pct,0.05,1,True,False,0.06884888864581985,-0.017452936306301806,0.07905511811023622,0.01021690522433125,0.4009584664536741,14.0,0.003394608198159464,0.07469796529983837,-0.07482016305849401,0.030309237337922165,-0.03475072799443407,0.04153846153846154,0.011230138186452153,0.19148936170212766,10.0,0.05677724912316552,0.12467481333339032,-0.06418725195103382,0.026827610453533348,-0.009025806277122097,0.03245283018867925,0.005625219735145904,0.2986111111111111,15.0,0.009574353941765167,0.07585314584093504,-0.06125884054679614
range_126:down_21d_20pct:top5,range_126,range,realized_range,down_21d_20pct,0.05,1,True,False,0.06665728759595109,-0.02292429862665317,0.07702020202020202,0.01021690522433125,0.38977635782747605,14.0,0.004775739498575484,0.07567112080812838,-0.07363946916586367,0.02877077579946063,-0.04304174540578565,0.04,0.011230138186452153,0.18439716312056736,9.5,0.05280074712103803,0.12110971852568053,-0.06433957337758694,0.02682761045353334,-0.005422571816722361,0.03245283018867925,0.005625219735145904,0.2986111111111111,14.0,0.012343835918727526,0.0788203295621389,-0.06232022061642036
mom_126_skip_21:down_21d_20pct:top5,mom_126_skip_21,price_path,persistent_direction,down_21d_20pct,0.05,-1,True,False,0.03769334768004261,-0.020841100647917783,0.04826897470039947,0.01021690522433125,0.23162939297124602,14.0,-0.001029986337338533,0.05692514702274343,-0.05926158702255311,0.032040006568691395,-0.03244099305075747,0.04326923076923077,0.011230138186452153,0.19148936170212766,11.0,0.03937375953785697,0.09957471841171997,-0.05738095602971368,0.025821321145357234,-0.010105470688291901,0.031446540880503145,0.005625219735145904,0.2777777777777778,14.0,0.009873349515824104,0.06837413911757886,-0.05507922241981322
range_21:down_21d_20pct:top5,range_21,range,realized_range,down_21d_20pct,0.05,1,True,False,0.07325833746471751,-0.021315415391553544,0.08346456692913386,0.01021690522433125,0.4233226837060703,14.0,0.0008803112654715476,0.07338280371164878,-0.07638164799066727,0.02877077579946063,-0.03477718787725623,0.04,0.011230138186452153,0.18439716312056736,10.0,0.054354656662704184,0.12271997353037176,-0.06451050679727287,0.025318176491269193,-0.009516780865238574,0.030943396226415093,0.005625219735145904,0.2847222222222222,15.0,0.008329979617193596,0.07337328966410951,-0.05920367404000519
