claim_id,feature,family,causal_role,target,top_fraction,orientation,gross_directionally_positive,globally_adjusted_diagnostic_survivor,discovery_lift_mean,discovery_lift_lb,discovery_precision,discovery_base_rate,discovery_recall,discovery_median_lead_days,discovery_mean_terminal_return,discovery_mean_mfe,discovery_mean_mae,validation_lift_mean,validation_lift_lb,validation_precision,validation_base_rate,validation_recall,validation_median_lead_days,validation_mean_terminal_return,validation_mean_mfe,validation_mean_mae,diagnostic_lockbox_lift_mean,diagnostic_lockbox_lift_lb,diagnostic_lockbox_precision,diagnostic_lockbox_base_rate,diagnostic_lockbox_recall,diagnostic_lockbox_median_lead_days,diagnostic_lockbox_mean_terminal_return,diagnostic_lockbox_mean_mfe,diagnostic_lockbox_mean_mae
sma_spread_21_126:down_21d_20pct:top5,sma_spread_21_126,trend,trend_transition,down_21d_20pct,0.05,1,True,False,0.046486683921410414,-0.0208215508234035,0.056925996204933584,0.01021690522433125,0.28753993610223644,14.0,0.0010711937374160696,0.05959762335315789,-0.06157801109304895,0.024924621953306785,-0.029903814594308704,0.036153846153846154,0.011230138186452153,0.16666666666666666,10.0,0.04070692110744542,0.09453641399146448,-0.05172958530297204,0.03286534630258994,-0.010159083717722457,0.038490566037735846,0.005625219735145904,0.3541666666666667,15.0,-0.001531302310383602,0.06162096063980303,-0.06031335924696568
sma_spread_42_252:down_21d_20pct:top5,sma_spread_42_252,trend,trend_transition,down_21d_20pct,0.05,1,True,False,0.0399011921704958,-0.015931165496135206,0.05054382597568778,0.01021690522433125,0.2523961661341853,14.0,-0.0032255486587158895,0.05613466732244999,-0.06188847634616348,0.025693852722537554,-0.039281356341382447,0.036923076923076927,0.011230138186452153,0.1702127659574468,10.0,0.04378267013174333,0.10258717657425445,-0.05535777530561367,0.02531817649126919,-0.008776595824437773,0.030943396226415093,0.005625219735145904,0.2847222222222222,14.0,0.0071828152048746315,0.06641092786170337,-0.055735387116312575
sma_dist_126:down_21d_20pct:top5,sma_dist_126,trend,trend_state,down_21d_20pct,0.05,-1,True,False,0.05016122460382511,-0.023804998562101866,0.06068601583113457,0.01021690522433125,0.2939297124600639,14.0,0.0012918752624406472,0.059555530617730223,-0.062070676481089215,0.02322590400458883,-0.024812855610567886,0.03445512820512821,0.011230138186452153,0.1524822695035461,10.0,0.04368733884253577,0.0976324043057163,-0.05028541957071375,0.02503515762334466,-0.006482824539576059,0.030660377358490566,0.005625219735145904,0.2708333333333333,14.0,0.0001695363799864963,0.062074564516737825,-0.058495104174106194
sma_dist_252:down_21d_20pct:top5,sma_dist_252,trend,trend_state,down_21d_20pct,0.05,-1,True,False,0.04959810958480451,-0.023496623370658498,0.060333333333333336,0.01021690522433125,0.28913738019169327,14.0,-0.0029076549637088657,0.05764650315535822,-0.06316256530357987,0.035245134773819596,-0.03313856793631164,0.046474358974358976,0.011230138186452153,0.20567375886524822,10.0,0.04479901341492614,0.1053118271368718,-0.054535664392469436,0.024248994101332084,-0.006400040095980525,0.029874213836477988,0.005625219735145904,0.2638888888888889,14.0,0.004988185519861631,0.06567878630184025,-0.058242495168237075
sma_spread_21_126:down_21d_20pct:top10,sma_spread_21_126,trend,trend_transition,down_21d_20pct,0.1,1,True,False,0.028842460877862294,-0.012332259975772222,0.03915565581695134,0.01021690522433125,0.38817891373801916,14.0,0.0020081352610426748,0.053246661800292486,-0.05468659603625823,0.0162433032719881,-0.01045406605170051,0.027472527472527472,0.011230138186452153,0.24822695035460993,11.0,0.03173699691991237,0.08099001665466696,-0.047366737692773296,0.021328958162428215,-0.004151202745777016,0.026954177897574125,0.005625219735145904,0.4861111111111111,15.0,0.0008235220574779329,0.055856133054205566,-0.052582871676421866
sma_spread_21_63:down_21d_20pct:top5,sma_spread_21_63,trend,trend_transition,down_21d_20pct,0.05,1,True,False,0.04333707762219782,-0.020077876639498657,0.05354330708661417,0.01021690522433125,0.2715654952076677,14.0,-1.5024710784810011e-05,0.05566891303788909,-0.06084176070852427,0.03877077579946063,-0.021770117818872038,0.05,0.011230138186452153,0.23049645390070922,11.0,0.030459526075340707,0.0857259284038855,-0.05400206237355394,0.02078987460447674,-0.012400488300172166,0.026415094339622643,0.005625219735145904,0.24305555555555555,14.0,-0.0010780500887786794,0.058218651662156035,-0.05539449251510565
sma_dist_126:down_21d_20pct:top10,sma_dist_126,trend,trend_state,down_21d_20pct,0.1,-1,True,False,0.030968311217998347,-0.014977351017180361,0.041289685803586114,0.01021690522433125,0.4009584664536741,14.0,0.0016676950225674022,0.05365669738322572,-0.05513438949557178,0.01761692964561447,-0.008652578640187179,0.028846153846153848,0.011230138186452153,0.2553191489361702,11.0,0.0349440669428625,0.08337703742155421,-0.04623974413291895,0.018352767686237743,-0.004809636985521885,0.02397798742138365,0.005625219735145904,0.4236111111111111,15.0,0.002053863647972921,0.056163157313010394,-0.05126469765431919
sma_spread_42_252:down_21d_20pct:top10,sma_spread_42_252,trend,trend_transition,down_21d_20pct,0.1,1,True,False,0.027471513950001244,-0.011176500770291687,0.03788617886178862,0.01021690522433125,0.3722044728434505,14.0,-0.0015017850975579722,0.05115151978614309,-0.055833822204236876,0.019775485375598777,-0.014390532936206415,0.031004709576138146,0.011230138186452153,0.2801418439716312,11.0,0.036250572172339415,0.08946051130218137,-0.05076749862541626,0.018248480688419746,-0.0031015941092345962,0.023873700423565652,0.005625219735145904,0.4305555555555556,14.0,0.0065387584394591735,0.05890092080310653,-0.05047909137978
sma_dist_63:down_21d_20pct:top5,sma_dist_63,trend,trend_state,down_21d_20pct,0.05,-1,True,False,0.045568048750806736,-0.022249981202041372,0.05584756898817345,0.01021690522433125,0.2715654952076677,14.0,0.0008764040271758474,0.057329780102402104,-0.060574494363503165,0.0352451347738196,-0.01862113900988993,0.046474358974358976,0.011230138186452153,0.20567375886524822,11.0,0.03271225680485706,0.08634115723975373,-0.051947721729096084,0.01717352240321887,-0.009136664924591996,0.02279874213836478,0.005625219735145904,0.2013888888888889,14.0,0.0007435386685344524,0.0570819878199351,-0.05399923615118143
sma_dist_126:down_42d_30pct:top5,sma_dist_126,trend,trend_state,down_42d_30pct,0.05,-1,True,False,0.039899123791422166,-0.03840174469499861,0.0488287693830419,0.008670237084449089,0.2787193973634652,25.0,0.005813123254439729,0.0905947992620126,-0.09075661248722705,0.015446006876640108,-0.02683290320598289,0.019230769230769232,0.0037838053132592505,0.25263157894736843,14.5,0.08530776054877227,0.15244830760504932,-0.06606207127733021,0.017118486887508624,-0.005028993674058652,0.019965277777777776,0.002846790890269151,0.3484848484848485,25.0,0.00021857208758019022,0.09362723741606567,-0.09147673701252558
sma_dist_252:down_21d_20pct:top10,sma_dist_252,trend,trend_state,down_21d_20pct,0.1,-1,True,False,0.03222613869756998,-0.014625387895617174,0.042691029900332224,0.01021690522433125,0.41054313099041534,14.0,-0.001014901487229934,0.052197055309405146,-0.05648961001058547,0.02362654503022986,-0.019425571866243475,0.03485576923076923,0.011230138186452153,0.30851063829787234,11.0,0.03687064165099707,0.08972484008015931,-0.05012263562595854,0.016387358881206293,-0.0021764788046568714,0.0220125786163522,0.005625219735145904,0.3888888888888889,14.0,0.006670823911693023,0.05989080843739724,-0.05038639591176336
sma_spread_21_63:down_42d_30pct:top5,sma_spread_21_63,trend,trend_transition,down_42d_30pct,0.05,1,True,False,0.025988362636566512,-0.02134924907884764,0.03467843631778058,0.008670237084449089,0.2071563088512241,25.0,0.00640697008469633,0.08625097580233758,-0.08796096682568735,0.015446006876640108,-0.025431101052599478,0.019230769230769232,0.0037838053132592505,0.2631578947368421,15.0,0.0775810080347481,0.14073444234278323,-0.06848469832452692,0.016319875776397517,-0.006161473643458648,0.019166666666666665,0.002846790890269151,0.3484848484848485,26.0,0.0013348324440478176,0.08931974336641607,-0.08731042046412346
sma_spread_21_126:down_42d_30pct:top5,sma_spread_21_126,trend,trend_transition,down_42d_30pct,0.05,1,True,False,0.03543718153420431,-0.029928945800100797,0.04430379746835443,0.008670237084449089,0.263653483992467,25.0,0.005611391842475835,0.09019409096072008,-0.08971821341726359,0.011599853030486261,-0.029308511637577896,0.015384615384615385,0.0037838053132592505,0.21052631578947367,14.0,0.08231494874017323,0.15005643949733286,-0.06637061371208995,0.016319875776397517,-0.006675982741099984,0.019166666666666665,0.002846790890269151,0.3484848484848485,21.0,0.0014824456595391904,0.09403895936884048,-0.09286230730304791
sma_spread_21_63:down_21d_20pct:top10,sma_spread_21_63,trend,trend_transition,down_21d_20pct,0.1,1,True,False,0.026914130490589265,-0.011550960079980035,0.03715618465497829,0.01021690522433125,0.36900958466453676,14.0,0.0004250127360770624,0.050857900663272025,-0.05474093455060792,0.019775485375598777,-0.01466972694431807,0.031004709576138146,0.011230138186452153,0.2801418439716312,11.0,0.026960498343566928,0.07539221615961152,-0.0481497667297668,0.01593812258291339,-0.0072618465480803265,0.0215633423180593,0.005625219735145904,0.3888888888888889,14.0,0.003576343108887414,0.054430252528809335,-0.04822220966818744
